,,,Kanji List — JLPT N2,,
,,,Provided by Rirekisho Builder,,
146,卒,"シュツ, ソツ","お.える, お.わる,","die, graduate,",• 卒 → そつ → low-ranking
,,,"そっ.する,ついに,","private, soldier",soldier
,,,にわか,,• 卒業 → そつぎょう →
,,,,,graduation; completion
,,,,,(of a course)
,,,,,• 終わる → おわる → to
,,,,,end; to come to an end; to
,,,,,finish; to close; to be over
,,,,,• 終える → おえる → to
,,,,,finish
147,略,リャク,"おか.す, おさ.める,","abbreviation,",• 略 → ほぼ → almost;
,,,"はか.る, はかりごと,","capture,",roughly; approximately;
,,,"はぶ.く,ほぼ","omission,",about; around
,,,,"outline,",• 略 → りゃく →
,,,,"plunder,",abbreviation; omission
,,,,shorten,• 略語 → りゃくご →
,,,,,abbreviation; acronym
,,,,,• 略す → りゃくす → to
,,,,,abbreviate; to abridge; to
,,,,,shorten
148,承,"ショウ,ジョウ","う.ける, うけたまわ.","acquiesce, be",• 承 → しょう → second
,,,る,"informed, hear,",line of a four-line Chinese
,,,,"listen to,",poem
,,,,receive,• 受ける → うける → to
,,,,,receive; to get
,,,,,• 承諾 → しょうだく →
,,,,,consent; approval;
,,,,,acceptance; agreement;
,,,,,compliance
,,,,,• 承知 → しょうち →
,,,,,knowledge; awareness
149,順,ジュン,,"docility, obey,",• 順 → じゅん → order;
,,,,"occasion,",turn; sorting
,,,,"order, right,",• 順調 → じゅんちょう →
,,,,turn,favourable; favorable;
,,,,,doing well; OK; all right
,,,,,• 順番 → じゅんばん →
,,,,,order; turn
,,,,,• 従う → したがう → to
,,,,,"obey (an order, law, etc.);"
,,,,,"to abide by (a rule,"
,,,,,"custom, etc.); to follow; to"
,,,,,observe; to conform to; to
,,,,,yield to
150,岩,ガン,いわ,"boulder, cliff,",• 岩 → いわ → rock;
,,,,rock,boulder
,,,,,• 岩石 → がんせき → rock
,,,,,• 頑丈 → がんじょう →
,,,,,solid; firm; stout; burly;
,,,,,strong; sturdy
,,,,,• 岩場 → いわば → rocky
,,,,,area; rocky tract; rocky
,,,,,stretch (of a climb); wall
,,,,,(of rock)
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
151,練,レン,"ね.り, ね.る","drill, gloss,",• 練習 → れんしゅう →
,,,,"polish,",practice; training; drill;
,,,,"practice,",(an) exercise; workout
,,,,"refine, train",• 練る → ねる → to knead;
,,,,,to thicken into a paste
,,,,,(stirring over a flame)
,,,,,• 練り → ねり → kneading;
,,,,,gloss; tempering
,,,,,• 練り直す → ねりなおす →
,,,,,to knead again
152,軽,"キョウ, キン, ケイ","かる.い, かろ.やか,","lightly, trifling,",• 軽 → けい → light (e.g.
,,,かろ.んじる,unimportant,"aircraft, truck)"
,,,,,• 軽い → かるい → light
,,,,,(i.e. not heavy); feeling
,,,,,light (i.e. offering little
,,,,,"resistance, moving easily)"
,,,,,• 軽率 → けいそつ → rash;
,,,,,thoughtless; careless;
,,,,,hasty; imprudent
,,,,,• 軽快 → けいかい → light
,,,,,(of movements); nimble;
,,,,,sprightly; springy
153,了,リョウ,,"complete,",• 了 → りょう → finish;
,,,,finish,completion; the end
,,,,,• 諒 → りょう → fact;
,,,,,truth; understanding;
,,,,,consideration
,,,,,• 終わる → おわる → to
,,,,,end; to come to an end; to
,,,,,finish; to close; to be over
,,,,,• 終える → おえる → to
,,,,,finish
154,庁,"チョウ,テイ",やくしょ,government,• 庁 → ちょう →
,,,,office,government office;
,,,,,agency; board
,,,,,• 庁舎 → ちょうしゃ →
,,,,,government office
,,,,,building
,,,,,• 庁内 → ちょうない →
,,,,,within a governmental
,,,,,agency; within a
,,,,,government building
155,城,"ジョウ, セイ",しろ,castle,• 城 → しろ → castle
,,,,,• 城 → じょう → castle (in
,,,,,place names)
,,,,,• 柵 → き → fortress
,,,,,"(surrounded by a wall,"
,,,,,"moat, etc.)"
,,,,,• 城下町 → じょうかまち →
,,,,,castle town; city in Japan
,,,,,that developed around
,,,,,the castle of a feudal lord
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
156,患,カン,わずら.う,"afflicted, be ill,",• 患者 → かんじゃ →
,,,,"disease, suffer",patient
,,,,from,• 患う → わずらう → to be
,,,,,ill; to suffer from
,,,,,• 憂い → うれい → sorrow;
,,,,,grief; anguish; distress
,,,,,• 煩い → わずらい →
,,,,,worry; trouble; anxiety
157,層,ソウ,,"floor, layer,",• 層 → そう → layer;
,,,,"social class,",stratum; seam; bed
,,,,"story, stratum",• 層群 → そうぐん → (geol)
,,,,,group
,,,,,• 層序学 → そうじょがく →
,,,,,stratigraphy
,,,,,• 層雲 → そううん →
,,,,,stratus
158,版,ハン,,"edition,",• 版 → はん → edition;
,,,,"impression,",version; printing;
,,,,"label, printing",impression;
,,,,"block, printing",implementation (of
,,,,plate,software)
,,,,,• 版権 → はんけん →
,,,,,copyright; publishing
,,,,,rights
,,,,,• 版画 → はんが →
,,,,,woodcut; woodblock
,,,,,print; art print
,,,,,• 版元 → はんもと →
,,,,,publisher
159,令,レイ,,"command,",• 令 → れい → command;
,,,,"decree, good,",order; dictation
,,,,"laws, orders",• 令 → りょう →
,,,,,administrative and civil
,,,,,code
,,,,,• 令状 → れいじょう →
,,,,,warrant; summons;
,,,,,written order
,,,,,• 令和 → れいわ → Reiwa
,,,,,"era (May 1, 2019-)"
160,角,カク,"かど,つの","angle, antlers,",• 角 → かく → angle
,,,,"corner, horn,",• 角 → かど → corner;
,,,,square,edge
,,,,,• 隅 → すみ → corner;
,,,,,nook; recess
,,,,,• 角 → つの → horn; antler
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
161,絡,ラク,"から.まる, から.む","coil around,",• 絡む → からむ → to
,,,,"entwine, get",twine; to get tangled; to
,,,,caught in,get entangled; to get
,,,,,caught (in)
,,,,,• 絡み → からみ → linkage;
,,,,,entanglement;
,,,,,involvement;
,,,,,relationship; interaction
,,,,,• 絡まる → からまる → to
,,,,,be entwined; to be
,,,,,involved
,,,,,• 絡みつく → からみつく →
,,,,,to twine around; to twist
,,,,,around; to coil around
162,損,ソン,"-そこ.なう, -そこ.ね","damage,",• 損 → そん → loss;
,,,"る,そこ.なう,そこ.","disadvantage,",damage; harm;
,,,"ねる,そこな.う","hurt, injure,",unprofitable
,,,,loss,• 損害 → そんがい →
,,,,,damage; injury; loss
,,,,,• 損得 → そんとく → loss
,,,,,and gain; advantage and
,,,,,disadvantage
,,,,,• 損失 → そんしつ → loss
,,,,,"(of assets, profit, etc.)"
163,募,ボ,つの.る,"campaign,",• 募集 → ぼしゅう →
,,,,"enlist, gather",recruitment; invitation;
,,,,"(contributions),",selection; advertisement;
,,,,"grow violent,",taking applications
,,,,recruit,• 募る → つのる → to
,,,,,become stronger; to grow
,,,,,in intensity; to grow
,,,,,violent; to become worse
,,,,,• 募金 → ぼきん →
,,,,,fundraising; collection of
,,,,,contributions
,,,,,• 募債 → ぼさい → raising
,,,,,of a loan; loan floatation
164,裏,リ,うら,"amidst, back,",• 裏 → うら → opposite
,,,,"in, inside,",side; bottom; other side;
,,,,"lining, palm,",side hidden from view;
,,,,"rear, reverse,",undersurface; reverse
,,,,"sole, wrong",side
,,,,side,• 内 → うち → inside;
,,,,,within
,,,,,• 裏 → り → in (e.g.
,,,,,secret); with (e.g. success)
,,,,,• 裏切る → うらぎる → to
,,,,,betray; to turn traitor (to);
,,,,,to double-cross; to go
,,,,,back on; to be unfaithful
,,,,,(to)
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
165,仏,"フツ,ブツ",ほとけ,"Buddha,",• 仏 → ほとけ → Buddha;
,,,,"France, the",Shakyamuni
,,,,dead,• 仏 → ふつ → France
,,,,,• 仏 → ぶつ → Buddha
,,,,,• 仏像 → ぶつぞう →
,,,,,statue of Buddha; image
,,,,,of Buddha; Buddhist
,,,,,statue; Buddhist image
166,績,セキ,,"achievements,",• 績む → うむ → to spin
,,,,"exploits,","(e.g. ramie, hemp, etc.)"
,,,,unreeling,• 績渓県 → (no-reading) →
,,,,cocoons,Jixi County
167,築,チク,きず.く,"build,",• 築 → ちく → ... years
,,,,"construct,",since construction; ...
,,,,fabricate,years old (of a building)
,,,,,• 築く → きずく → to
,,,,,build; to construct; to
,,,,,erect
,,,,,• 築き上げる → きずきあげ
,,,,,る → to build; to
,,,,,construct; to put up
,,,,,• 築山 → つきやま →
,,,,,artificial hill (in a garden)
168,貨,カ,たから,"freight, goods,",• 宝 → たから → treasure
,,,,property,• 貨物 → かもつ → cargo;
,,,,,freight
,,,,,• 貨幣 → かへい → money;
,,,,,currency; coin
,,,,,• 貨車 → かしゃ → freight
,,,,,car; van
169,混,コン,"-ま.じり, こ.む, ま.","blend, confuse,",• 混 → こん → (traffic)
,,,"ざる, ま.じる, ま.ぜ",mix,congestion; heavy traffic
,,,る,,• 混血 → こんけつ →
,,,,,mixed race; mixed
,,,,,parentage
,,,,,• 込む → こむ → to be
,,,,,crowded; to be packed; to
,,,,,be congested; to be
,,,,,thronged (with)
,,,,,• 混同 → こんどう →
,,,,,confusion; mixing; merger
170,昇,ショウ,のぼ.る,rise up,• 上る → のぼる → to
,,,,,ascend; to go up; to climb
,,,,,• 上り → のぼり → ascent;
,,,,,climbing; ascending
,,,,,(path); climb
,,,,,• 昇進 → しょうしん →
,,,,,promotion; advancement;
,,,,,rising in rank
,,,,,• 昇華 → しょうか →
,,,,,sublimation
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
171,池,チ,いけ,"cistern, pond,",• 池 → いけ → pond
,,,,"pool, reservoir",• 池田町立美術館 → いけだ
,,,,,ちょうりつびじゅつかん →
,,,,,Ikeda Public Museum of
,,,,,Art
,,,,,• 池田銀行 → いけだぎんこ
,,,,,う → Ikeda Bank
,,,,,• 池様 → いけさま → good-
,,,,,looking guy; handsome
,,,,,man
172,血,ケツ,ち,blood,• 血 → ち → blood
,,,,,• 血液 → けつえき → blood
,,,,,• 血圧 → けつあつ → blood
,,,,,pressure
,,,,,• 血管 → けっかん → blood
,,,,,vessel; vein
173,温,オン,"あたた.か, あたた.か",warm,• 温 → ぬく → idiot;
,,,"い, あたた.まる, あ",,dummy; slow person
,,,"たた.める,ぬく",,• 温度 → おんど →
,,,,,temperature
,,,,,• 暖かい → あたたかい →
,,,,,warm; mild; (pleasantly)
,,,,,hot
,,,,,• 温泉 → おんせん → hot
,,,,,spring
174,季,キ,,seasons,• 季 → き → season (in
,,,,,"nature, sports, etc.)"
,,,,,• 季節 → きせつ → season;
,,,,,time of year
,,,,,• 季節調整 → きせつちょう
,,,,,せい → seasonal
,,,,,adjustment
,,,,,• 季刊 → きかん →
,,,,,quarterly publication
175,星,"ショウ, セイ","-ぼし,ほし","dot, mark,",• 星 → ほし → star (usu.
,,,,"spot, star",excluding the Sun); planet
,,,,,(usu. excluding Earth);
,,,,,heavenly body
,,,,,• 星 → せい → Chinese
,,,,,"""star"" constellation (one"
,,,,,of the 28 mansions)
,,,,,• 星座 → せいざ →
,,,,,constellation
,,,,,• 星空 → ほしぞら → starry
,,,,,sky
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
176,永,エイ,なが.い,"eternity,",• 永久 → えいきゅう →
,,,,"lengthy, long",eternity; permanence;
,,,,,perpetuity
,,,,,• 長 → なが → long
,,,,,• 永遠 → えいえん →
,,,,,eternity; perpetuity;
,,,,,permanence; immortality
,,,,,• 長い → ながい → long
,,,,,"(distance, length)"
177,著,"チャク,チョ","あらわ.す, いちじる.","arrival, counter",• 著 → ちょ → (written)
,,,しい,for suits of,work; book
,,,,"clothing, don,",• 着る → きる → to wear
,,,,"finish (race),",(from the shoulders
,,,,"literary work,",down); to put on
,,,,"phenomenal,",• 著者 → ちょしゃ →
,,,,"publish, put",author (usu. of a
,,,,"on,",particular book); writer
,,,,"remarkable,",• 著す → あらわす → to
,,,,"renowned,",write; to publish
,,,,"wear, write",
178,誌,シ,,"document,",• 誌 → し → magazine;
,,,,records,journal
,,,,,• 記す → しるす → to write
,,,,,down; to note down; to
,,,,,jot down; to take a note of
,,,,,• 誌上 → しじょう → in a
,,,,,magazine
,,,,,• 誌面 → しめん → page of
,,,,,a magazine
179,庫,"ク, コ",くら,"storehouse,",• 蔵 → くら → warehouse;
,,,,warehouse,storehouse; cellar;
,,,,,magazine; granary;
,,,,,godown; depository;
,,,,,treasury; elevator
,,,,,• 蔵入れ → くらいれ →
,,,,,warehousing; storing in a
,,,,,warehouse
,,,,,• 蔵出し → くらだし →
,,,,,releasing stored goods
,,,,,(esp. sake); delivery (of
,,,,,goods from a storehouse)
,,,,,• 庫堂 → くどう → temple
,,,,,kitchen
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
180,刊,カン,,"carve, engrave,",• 刊 → かん → publication;
,,,,publish,"edition (e.g. morning,"
,,,,,"evening, special);"
,,,,,published in (year);
,,,,,publication frequency
,,,,,"(e.g. daily, monthly)"
,,,,,• 刊行 → かんこう →
,,,,,publication; issue
,,,,,• 刊行会 → かんこうかい →
,,,,,publication society
,,,,,• 刊本 → かんぽん →
,,,,,published book; printed
,,,,,book
181,像,ゾウ,,"figure, image,",• 像 → ぞう → image;
,,,,"picture,",figure; statue; picture;
,,,,"portrait, statue",portrait
,,,,,• 像主 → ぞうしゅ →
,,,,,subject (of a portrait or
,,,,,bust); a person posing for
,,,,,a portrait or bust
,,,,,• 像法 → ぞうぼう → age
,,,,,of the copied law (one of
,,,,,the three ages of
,,,,,Buddhism); middle day of
,,,,,the law; age of semblance
,,,,,dharma
,,,,,• 像面 → ぞうめん →
,,,,,image surface (optics)
182,香,"キョウ, コウ","か, かお.り, かお.る","incense,",• 香り → かおり → aroma;
,,,,"perfume, smell",fragrance; scent; smell
,,,,,• 香 → こう → incense
,,,,,• 香 → きょう → lance
,,,,,• 香 → か → smell (esp. a
,,,,,good smell); fragrance;
,,,,,scent; aroma; perfume
183,坂,ハン,さか,"hill, incline,",• 坂 → さか → slope;
,,,,slope,incline; hill
,,,,,• 坂道 → さかみち → hill
,,,,,road
,,,,,• 坂田鮫 → さかたざめ →
,,,,,yellow guitarfish
,,,,,(Rhinobatos schlegelii)
,,,,,• 坂東三十三所 → ばんどう
,,,,,さんじゅうさんしょ →
,,,,,thirty-three sacred places
,,,,,in the Kanto region
,,,,,(which was previously
,,,,,known as Bandō)
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
184,底,テイ,そこ,"base, bottom,",• 底 → そこ → bottom;
,,,,"bottom price,",sole
,,,,"depth, kind,",• 底 → てい → base
,,,,"sole, sort","(logarithmic, exponential,"
,,,,,number system); radix
,,,,,• 底力 → そこぢから →
,,,,,hidden reserves of
,,,,,strength; latent energy;
,,,,,potentiality; real strength
,,,,,• 底辺 → ていへん → base
,,,,,(of a polygon)
185,布,"フ,ホ","きれ, し.く,ぬの","cloth,",• 布 → ぬの → cloth;
,,,,"distribute,",fabric; material; textile
,,,,"linen, spread",• 布 → ふ → Hawaii
,,,,,• 幅 → の → unit of
,,,,,measurement for cloth
,,,,,breadth (30-38 cm)
,,,,,• 布団 → ふとん → futon;
,,,,,Japanese bedding
,,,,,consisting of a mattress
,,,,,and a duvet
186,寺,ジ,てら,Buddhist,• 寺 → てら → temple
,,,,temple,(Buddhist)
,,,,,• 寺 → じ → counter for
,,,,,temples
,,,,,• 寺院 → じいん →
,,,,,Buddhist temple
,,,,,• 寺子屋 → てらこや →
,,,,,temple elementary school
,,,,,(Edo period)
187,宇,ウ,,"eaves, heaven,",• 軒 → のき → eaves
,,,,"house, roof",• ウ → ウ → Ukraine
,,,,,• 宇 → う → counter for
,,,,,"buildings, roofs, tents,"
,,,,,etc.
,,,,,• 宇宙 → うちゅう →
,,,,,universe; cosmos; space
188,巨,キョ,,"big, gigantic,",• 巨大 → きょだい → huge;
,,,,"great, large",gigantic; enormous
,,,,,• 巨額 → きょがく → huge
,,,,,sum (esp. of money);
,,,,,enormous sum; massive
,,,,,amount
,,,,,• 巨人 → きょじん → giant;
,,,,,great man
,,,,,• 巨匠 → きょしょう →
,,,,,master; masterhand;
,,,,,maestro
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
189,震,シン,"ふる.う, ふる.える,","quake, quiver,",• 震 → しん → zhen (one of
,,,"ふる.わす, ふる.わせ","shake, shiver,",the trigrams of the I
,,,る,tremble,"Ching: thunder, east)"
,,,,,• 震える → ふるえる → to
,,,,,shiver; to shake; to quake;
,,,,,to tremble; to quaver; to
,,,,,quiver
,,,,,• 震わせる → ふるわせる →
,,,,,to (make something)
,,,,,quiver; to shake; to
,,,,,tremble; to vibrate
,,,,,• 震え上がる → ふるえあが
,,,,,る → to tremble violently;
,,,,,to shudder up; to shake
190,希,"キ, ケ","こいねが.う, まれ","Greece, beg,",• 稀 → まれ → rare;
,,,,"beseech, dilute",seldom
,,,,"(acid), few,",• 希 → き → dilute
,,,,"hope,",• 希望 → きぼう → hope;
,,,,"phenomenal,",wish; aspiration
,,,,"pray, rare,",• 希薄 → きはく → thin
,,,,request,(air); weak (liquid); dilute;
,,,,,sparse (population);
,,,,,rarefied
191,触,ショク,"さわ, さわ.る, ふ.れ","announce,",• 触れ → ふれ →
,,,る,"conflict,",proclamation; official
,,,,"contact, feel,",notice
,,,,"hit, proclaim,",• 触 → そく → contact;
,,,,touch,touch
,,,,,• 触る → さわる → to
,,,,,touch; to feel; to handle
,,,,,• 触れる → ふれる → to
,,,,,touch; to feel
192,依,"イ,エ",よ.る,"consequently,",• 依頼 → いらい →
,,,,"depend on,",request; commission;
,,,,"due to, reliant,",entrusting (with a matter)
,,,,therefore,• 依る → よる → to be due
,,,,,to; to be caused by
,,,,,• 依存 → いぞん →
,,,,,dependence; reliance
,,,,,• 依然 → いぜん → still; as
,,,,,yet; as it has been
193,籍,セキ,,domiciliary,• 籍 → せき → one's family
,,,,"register, enroll,",register; one's domicile
,,,,membership,• 籍船 → せきせん → ship
,,,,,registry
,,,,,• 籍に入れる → せきにいれ
,,,,,る → to have a name
,,,,,entered in the family
,,,,,register
,,,,,• 籍を入れる → せきをいれ
,,,,,る → to have a name
,,,,,entered in the family
,,,,,register
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
194,汚,オ,"きたな.い, けが.す,","defile, dirty,",• 汚 → よごれ → oceanic
,,,"けが.らわしい, けが.","disgrace,",whitetip shark
,,,"れる,よご.す,よご.","pollute, rape",(Carcharhinus
,,,れる,,longimanus)
,,,,,• 汚い → きたない → dirty;
,,,,,filthy; foul; unclean
,,,,,• 汚染 → おせん →
,,,,,pollution; contamination
,,,,,• 汚職 → おしょく →
,,,,,corruption
195,枚,"バイ,マイ",,counter for flat,• 枚 → まい → counter for
,,,,thin objects or,"thin, flat objects (e.g."
,,,,"sheets, sheet","sheets of paper, plates,"
,,,,of...,coins)
,,,,,• ビラ → ビラ → bill;
,,,,,handbill; flyer; flier;
,,,,,leaflet; poster; placard
,,,,,• 片 → ひら → counter for
,,,,,"thin, flat things (petals,"
,,,,,"leaves, etc.)"
,,,,,• 枚数 → まいすう → the
,,,,,number of flat things
196,複,フク,,"compound,",• 複 → ふく → compound;
,,,,"double,",composite; multiple; re-;
,,,,"duplicate,",bi-
,,,,multiple,• 複写 → ふくしゃ →
,,,,,copying; duplication;
,,,,,reproduction; copy
,,,,,• 複雑 → ふくざつ →
,,,,,complex; complicated;
,,,,,intricate; mixed (feelings)
,,,,,• 複写機 → ふくしゃき →
,,,,,photocopier;
,,,,,photocopying machine
197,郵,ユウ,,"mail,",• 郵便局 → ゆうびんきょく
,,,,stagecoach,→ post office
,,,,stop,• 郵便 → ゆうびん → mail
,,,,,service; postal service;
,,,,,mail; post
,,,,,• 郵送 → ゆうそう →
,,,,,mailing; posting
,,,,,• 郵便受け → ゆうびんうけ
,,,,,→ mailbox; letter box;
,,,,,letterbox; mail slot
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
198,仲,チュウ,なか,"go-between,",• 仲 → なか → relation;
,,,,relationship,relationship
,,,,,• 牙婆 → すあい → broker;
,,,,,brokerage; brokerage fee
,,,,,• 仲間 → なかま →
,,,,,companion; fellow; friend;
,,,,,mate; comrade; partner;
,,,,,colleague; coworker;
,,,,,associate
,,,,,• 中々 → なかなか → very;
,,,,,considerably; easily;
,,,,,readily; fairly; quite;
,,,,,highly; rather
199,栄,"エイ,ヨウ","-ば.え, え, さか.える,","flourish, glory,",• 栄 → ロン → winning by
,,,"は.え, は.える","honor,",picking up a discarded tile
,,,,"prosperity,",• 栄 → はやし →
,,,,splendor,ornament; adornment;
,,,,,decoration
,,,,,• 栄 → えい → honor;
,,,,,honour; glory
,,,,,• 栄養 → えいよう →
,,,,,nutrition; nourishment
200,札,サツ,ふだ,"bid, counter for",• 札 → さつ → banknote;
,,,,"bonds, paper",bill; note; paper money
,,,,"money,",• 札 → ふだ → ticket;
,,,,"placard, tag",token; check; receipt
,,,,,• 札 → さね → armor
,,,,,platelet
,,,,,• 札束 → さつたば →
,,,,,bundle of banknotes;
,,,,,stack of bills
201,板,"ハン,バン",いた,"board, plank,",• 板 → いた → board;
,,,,"plate, stage",plank
,,,,,• 版画 → はんが →
,,,,,woodcut; woodblock
,,,,,print; art print
,,,,,• 板門店 → パンムンジョム
,,,,,→ Panmunjom (Korea);
,,,,,Panmunjeom; Joint
,,,,,Security Area (Korean
,,,,,Demilitarized Zone)
,,,,,• 板状 → ばんじょう →
,,,,,board-shaped; plank-
,,,,,shaped; sheet-shaped
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
202,骨,コツ,ほね,"bone, frame,",• 骨 → ほね → bone
,,,,"remains,",• 骨 → こつ → knack; skill;
,,,,skeleton,trick; secret; know-how;
,,,,,the ropes; hang
,,,,,• 骨折 → こっせつ → bone
,,,,,fracture
,,,,,• 歌留多 → カルタ →
,,,,,karuta; traditional
,,,,,"Japanese playing cards,"
,,,,,esp. hyakunin isshu
,,,,,karuta or iroha karuta
203,傾,ケイ,"かし.げる, かた.げる,","bias, incline,",• 斜め → ななめ →
,,,"かたぶ.く, かたむ.く,","lean, ruin, sink,",slanting; tilted; sloping;
,,,かたむ.ける,"tilt, trend,",diagonal; oblique
,,,,wane,• 傾向 → けいこう →
,,,,,tendency; trend;
,,,,,inclination
,,,,,• 傾く → かたむく → to
,,,,,incline toward; to slant; to
,,,,,lurch; to heel over; to be
,,,,,disposed to; to trend
,,,,,toward; to be prone to
,,,,,• 傾斜 → けいしゃ →
,,,,,inclination; slant; slope;
,,,,,bevel; list; dip; tilt; lean
204,届,カイ,"-とど.け,とど.く,と","arrive, deliver,",• 届 → とどけ → report;
,,,ど.ける,"forward, notify,",notification; registration
,,,,"reach, report",• 届ける → とどける → to
,,,,,deliver; to forward; to
,,,,,send
,,,,,• 届く → とどく → to
,,,,,reach; to touch; to get to;
,,,,,to carry (of sound)
,,,,,• 届け出 → とどけで →
,,,,,report; notification
205,巻,"カン, ケン","ま.き, ま.く, まき","book, coil,",• 巻 → まき → roll (e.g. of
,,,,counter for,cloth)
,,,,texts (or book,• 巻 → かん → volume (of
,,,,"scrolls), part,",book); reel (of film)
,,,,"roll up, scroll,",• 巻く → まく → to wind;
,,,,"tie, volume,",to coil; to roll; to wear
,,,,wind up,"(e.g. turban, scarf)"
,,,,,• 巻物 → まきもの →
,,,,,makimono; handscroll;
,,,,,rolled book
206,燃,ネン,"も.える, も.す, も.や","blaze, burn,",• 燃料 → ねんりょう → fuel
,,,す,glow,• 燃焼 → ねんしょう →
,,,,,burning; combustion
,,,,,• 燃える → もえる → to
,,,,,burn; to get fired up
,,,,,• 燃やす → もやす → to
,,,,,burn
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
207,跡,セキ,あと,"impression,",• 跡 → あと → trace;
,,,,"mark, print,",tracks; mark; sign
,,,,tracks,• 跡 → せき → trace
,,,,,• 途切れる → とぎれる →
,,,,,to break off; to come to
,,,,,an end; to be interrupted;
,,,,,to be cut short; to pause
,,,,,• 途絶える → とだえる →
,,,,,to stop; to cease; to come
,,,,,to an end; to cut off
208,包,ホウ,"くる.む,つつ.む","conceal, cover,",• 包 → ほう → counter for
,,,,"pack up, wrap",packaged goods (esp.
,,,,,powdered medicine)
,,,,,• 包 → パオ → yurt
,,,,,• 包装 → ほうそう →
,,,,,packing; wrapping
,,,,,• 包丁 → ほうちょう →
,,,,,kitchen knife
209,駐,チュウ,,"reside in,",• 駐 → ちゅう → parking;
,,,,"resident, stop-",parking lot; parking space
,,,,over,• 駐車場 → ちゅうしゃじょ
,,,,,う → parking lot; car park;
,,,,,carpark; parking garage
,,,,,• 駐車 → ちゅうしゃ →
,,,,,parking (a vehicle)
,,,,,• 止まる → とまる → to
,,,,,stop (moving); to come to
,,,,,a stop
210,弱,ジャク,"よわ.い,よわ.まる,","frail, weak",• 弱 → じゃく → a little
,,,"よわ.める,よわ.る",,less than; a little under;
,,,,,slightly fewer than
,,,,,• 弱い → よわい → weak;
,,,,,frail; delicate; tender;
,,,,,unskilled; weak (wine)
,,,,,• 弱点 → じゃくてん →
,,,,,weak point; weakness;
,,,,,shortcoming; defect; flaw;
,,,,,sore spot; tender spot
,,,,,• 弱る → よわる → to
,,,,,weaken; to grow weak; to
,,,,,wane; to decline (of one's
,,,,,health)
211,紹,ショウ,,"help, inherit,",• 紹介 → しょうかい →
,,,,introduce,introduction;
,,,,,presentation; referral;
,,,,,showcase (of a product)
,,,,,• 紹介者 → しょうかいしゃ
,,,,,→ person who introduces
,,,,,someone; introducer
,,,,,• 紹介状 → しょうかいじょ
,,,,,う → letter of introduction
,,,,,• 紹介文 → しょうかいぶん
,,,,,→ introductory text;
,,,,,introductory essay
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
212,雇,コ,やと.う,"employ, hire",• 雇い → やとい →
,,,,,employee; employment
,,,,,• 雇う → やとう → to
,,,,,employ; to hire; to take on
,,,,,• 雇用 → こよう →
,,,,,employment; hire
,,,,,• 雇い主 → やといぬし →
,,,,,employer
213,替,タイ,"か.え-, か.える, か.","exchange, per-,",• 代わり → かわり →
,,,わる,"spare,",substitute; replacement;
,,,,substitute,substituting; replacing
,,,,,• 替える → かえる → to
,,,,,replace; to convert; to
,,,,,change
,,,,,• 替わる → かわる → to
,,,,,succeed; to relieve; to
,,,,,replace
,,,,,• 替え玉 → かえだま →
,,,,,stand-in; proxy;
,,,,,substitute; double; ringer
214,預,ヨ,"あず.かる, あず.ける","custody,",• 予言 → よげん →
,,,,"deposit,",prediction; prophecy;
,,,,"entrust to,",prognostication;
,,,,leave with,foretelling; forecast
,,,,,• 預金 → よきん →
,,,,,deposit; bank account
,,,,,• 予防 → よぼう →
,,,,,prevention; protection
,,,,,(against); precaution
,,,,,• 預かる → あずかる → to
,,,,,look after; to take care of;
,,,,,to keep; to hold on to; to
,,,,,keep in custody
215,焼,ショウ,"-や.き,や.き,や.き-,","bake, burning",• 焼き → やき → roasting;
,,,"や.く,や.ける",,grilling; toasting; broiling;
,,,,,baking
,,,,,• 焼く → やく → to burn
,,,,,• 焼ける → やける → to
,,,,,burn; to burn down; to go
,,,,,down in flames
,,,,,• 焼肉 → やきにく →
,,,,,yakiniku; Japanese dish
,,,,,of grilled meat similar to
,,,,,Korean barbecue
216,簡,"カン, ケン","えら.ぶ, ふだ","brevity,",• 札 → ふだ → ticket;
,,,,simplicity,token; check; receipt
,,,,,• 簡 → かん → simplicity;
,,,,,brevity
,,,,,• 簡単 → かんたん →
,,,,,simple; easy;
,,,,,uncomplicated
,,,,,• 簡潔 → かんけつ →
,,,,,concise; brief; succinct;
,,,,,compact (style)
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
217,章,ショウ,,"badge,",• 章 → しょう → chapter;
,,,,"chapter,",section
,,,,"composition,",• 蛸 → たこ → octopus
,,,,"design, poem",• 章段 → しょうだん →
,,,,,paragraph
